Flow ID,Source IP,Destination IP,Timestamp,Traffic Period,Attack Family,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Mean,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,SYN Flag Count,ACK Flag Count,Down/Up Ratio,Average Packet Size,Idle Mean,Active Mean,Label
synthetic-flow-00004498,10.42.2.249,172.18.2.188,2026-01-06 16:58:46,period-2,none,76844.26742849057,5,2,639.309009691,286.245370081,127.861801938,143.122685041,12044.5468575,91.093327248,10977.7524898,0,2,0.4,132.222054253,22904.7688989,13132.8612339,BENIGN
synthetic-flow-00004499,10.42.3.250,172.18.3.189,2026-01-06 17:59:53,period-2,none,19390.295749285833,4,2,495.104731294,180.114839009,123.776182824,90.0574195043,34822.5513955,309.433134882,3231.71595821,1,2,0.5,112.53659505,11977.8374963,2993.04287058,BENIGN
synthetic-flow-00004500,10.42.4.1,172.18.4.190,2026-01-06 08:00:00,period-2,scanning,238143.64673403278,22,4,5229.4651374,280.347616396,237.702960791,70.086904099,23136.5095368,109.177802375,9159.37102823,3,3,0.181818181818,211.915875146,95177.2374776,48029.5384792, ATTACK
synthetic-flow-00004501,10.42.5.2,172.18.5.191,2026-01-06 09:01:07,period-2,none,47804.93965546731,5,1,933.653165507,111.650161134,186.730633101,111.650161134,21866.0107967,125.510042335,7967.48994258,1,0,0.2,174.217221107,15379.6557672,7016.52273715,BENIGN
synthetic-flow-00004502,10.42.6.3,172.18.6.192,2026-01-06 10:02:14,period-2,scanning,29590.093141311263,22,6,1705.36925596,427.598916541,77.516784362,71.2664860901,72083.8613896,946.262651702,1056.78904076,3,1,0.272727272727,76.1774347323,8665.05356236,5917.72339083,ATTACK
synthetic-flow-00004503,10.42.7.4,172.18.7.193,2026-01-06 11:03:21,period-2,none,92521.37970283823,8,9,1051.15631945,954.571487167,131.394539932,106.063498574,21678.5332543,183.7413153,5442.43410017,0,2,1.125,117.983988625,33757.9001492,17048.9994803,BENIGN
synthetic-flow-00004504,10.42.8.5,172.18.0.194,2026-01-06 12:04:28,period-2,scanning,50994.93552871523,3,1,342.384721906,157.686391079,114.128240635,157.686391079,9806.2897384,78.4391618212,12748.7338822,1,3,0.333333333333,125.017778246,31766.2652222,12944.5172235,ATTACK
synthetic-flow-00004505,10.42.9.6,172.18.1.195,2026-01-06 13:05:35,period-2,none,19994.402753076283,7,9,568.934518563,893.834725678,81.2763597947,99.3149695198,73158.9366437,800.223952553,1249.65017207,0,4,1.28571428571,91.423077765,11223.3870535,3291.82133561, BENIGN
synthetic-flow-00004506,10.42.10.7,172.18.2.196,2026-01-06 14:06:42,period-2,none,16907.133871231403,4,1,263.556637599,68.4825854862,65.8891593997,68.4825854862,19639.0012414,295.733152531,3381.42677425,0,4,0.25,66.407844617,6660.81094151,2627.8940759,BENIGN
synthetic-flow-00004507,10.42.11.8,172.18.3.197,2026-01-06 15:07:49,period-2,none,18039.983692599486,7,7,1177.0565376,739.787244314,168.150933943,105.683892045,106255.294604,776.053916598,1288.57026376,0,2,1,136.917412994,11500.5818246,2538.90554002,BENIGN
synthetic-flow-00004508,10.42.12.9,172.18.4.198,2026-01-06 16:08:56,period-2,none,58835.57214693737,10,2,1118.91066187,216.464914643,111.891066187,108.232457322,22696.7381771,203.958244343,4902.96434558,0,1,0.2,111.281298043,25951.0857157,10219.2569538,BENIGN
synthetic-flow-00004509,10.42.13.10,172.18.5.199,2026-01-06 17:09:03,period-2,none,106736.56470232282,12,2,1817.01675567,224.020544014,151.418062972,112.010272007,19122.1940239,131.164048975,7624.04033588,0,3,0.166666666667,145.788378549,36659.4716672,17714.4103594,BENIGN
synthetic-flow-00004510,10.42.14.11,172.18.6.200,2026-01-06 08:10:10,period-2,none,35168.82810617707,7,9,785.492808873,625.856825199,112.21325841,69.5396472444,40130.6984075,454.948340948,2198.05175664,0,2,1.28571428571,88.2093521295,17637.2894347,3264.57165758, BENIGN
synthetic-flow-00004511,10.42.15.12,172.18.7.201,2026-01-06 09:11:17,period-2,none,321541.46802397474,5,3,656.382147426,431.173041285,131.276429485,143.724347095,3382.3170473,24.8801501379,40192.683503,2,7,0.6,135.944398589,175796.525098,74581.2710956,BENIGN
synthetic-flow-00004512,10.42.0.13,172.18.0.202,2026-01-06 10:12:24,period-2,none,44708.00085347132,11,17,2007.26756604,1470.6537669,182.47886964,86.5090451117,77791.9223975,626.286111333,1596.7143162,1,1,1.54545454545,124.211476176,12784.7803097,6189.50349116,BENIGN
synthetic-flow-00004513,10.42.1.14,172.18.1.203,2026-01-06 11:13:31,period-2,none,26533.14633393846,7,2,449.17517237,237.506086549,64.1678817672,118.753043275,25880.12934,339.198370473,2948.12737044,1,7,0.285714285714,76.2979176577,13421.9791362,3972.21193344,BENIGN
synthetic-flow-00004514,10.42.2.15,172.18.2.204,2026-01-06 12:14:38,period-2,none,43257.533036174085,10,3,1419.2821483,182.120816411,141.92821483,60.7069388036,37020.2101763,300.525690846,3327.50254124,1,1,0.3,123.184843439,26221.031377,4781.94139036,BENIGN
synthetic-flow-00004515,10.42.3.16,172.18.3.205,2026-01-06 13:15:45,period-2,scanning,49408.11062919353,35,11,5045.04584456,2154.66566063,144.144166987,195.878696421,145719.223292,931.021231417,1074.0893615,3,5,0.314285714286,156.515467504,13970.7016516,7692.69592638, ATTACK
synthetic-flow-00004516,10.42.4.17,172.18.4.206,2026-01-06 14:16:52,period-2,none,179737.98823992594,14,4,1147.64904468,731.346700242,81.9749317629,182.83667506,10454.0824303,100.145774281,9985.44379111,0,7,0.285714285714,104.388652496,53649.1882723,39290.0205918,BENIGN
synthetic-flow-00004517,10.42.5.18,172.18.5.207,2026-01-06 15:17:59,period-2,none,26110.34588548565,9,5,836.763098884,489.877391477,92.9736776538,97.9754782954,50808.997176,536.185926506,1865.02470611,2,2,0.555555555556,94.7600350258,13312.8137981,2421.30735864,BENIGN
synthetic-flow-00004518,10.42.6.19,172.18.6.208,2026-01-06 16:18:06,period-2,none,73489.77991088387,6,4,1237.914114,198.511862963,206.319018999,49.6279657408,19545.9284094,136.073342608,7348.97799109,1,3,0.666666666667,143.642597696,39330.8620079,18146.4179075,BENIGN
synthetic-flow-00004519,10.42.7.20,172.18.7.209,2026-01-06 17:19:13,period-2,none,22345.62959357435,8,6,834.438524506,596.054929236,104.304815563,99.3424882061,64016.6994513,626.520722604,1596.11639954,0,3,0.75,102.178103839,13331.8107853,4044.6349538,BENIGN
synthetic-flow-00004520,10.42.8.21,172.18.0.210,2026-01-06 08:20:20,period-2,web-exploitation,15887.99933022388,17,6,2304.2519649,694.365363409,135.544233229,115.727560568,188734.734058,1447.63349506,690.782579575,0,2,0.352941176471,130.374666448,9784.03696749,1271.08436925, ATTACK
synthetic-flow-00004521,10.42.9.22,172.18.1.211,2026-01-06 09:21:27,period-2,denial-of-service,40396.154614904655,7,6,954.761183292,298.614670458,136.394454756,49.7691117431,31027.1080428,321.812809262,3107.39650884,0,4,0.857142857143,96.4135272115,11529.5568975,6945.58321792,ATTACK
synthetic-flow-00004522,10.42.10.23,172.18.2.212,2026-01-06 10:22:34,period-2,none,208777.39195084551,14,9,1582.47942884,985.200473073,113.034244917,109.46671923,12298.6491876,110.165184961,9077.27791091,0,1,0.642857142857,111.638256605,109356.752731,34365.5608977,BENIGN
synthetic-flow-00004523,10.42.11.24,172.18.3.213,2026-01-06 11:23:41,period-2,denial-of-service,59365.109871241475,10,2,1888.65570936,219.093493848,188.865570936,109.546746924,35504.8480123,202.138933559,4947.09248927,0,3,0.2,175.645766934,31466.2932383,5014.70822385,ATTACK
synthetic-flow-00004524,10.42.12.25,172.18.4.214,2026-01-06 12:24:48,period-2,none,29984.378641408435,16,15,914.141729193,1165.01667084,57.1338580746,77.6677780557,69341.38689,1033.87168268,967.238020691,1,2,0.9375,67.0696258074,9388.2532942,3712.62117393,BENIGN
synthetic-flow-00004525,10.42.13.26,172.18.5.215,2026-01-06 13:25:55,period-2,none,37012.34684753148,13,2,1001.39790856,180.74458982,77.0306083511,90.3722949101,31939.1392082,405.270167325,2467.48978984,1,3,0.153846153846,78.8094998923,15586.6207706,9190.4539383, BENIGN
synthetic-flow-00004526,10.42.14.27,172.18.6.216,2026-01-06 14:26:02,period-2,credential-abuse,23365.06859226311,5,3,578.715888113,231.716973656,115.743177623,77.2389912188,34685.6615708,342.391462212,2920.63357403,1,1,0.6,101.304107721,8233.33534076,4204.84145378,ATTACK
synthetic-flow-00004527,10.42.15.28,172.18.7.217,2026-01-06 15:27:09,period-2,scanning,11165.471447331303,6,18,610.81028539,2214.13126423,101.801714232,123.007292457,253006.920751,2149.48380041,465.227976972,6,6,3,117.705897901,3655.93523811,1690.2203214,ATTACK
synthetic-flow-00004528,10.42.0.29,172.18.0.218,2026-01-06 16:28:16,period-2,none,189542.79013358138,10,6,1235.80349717,394.069203386,123.580349717,65.6782005644,8598.96965432,84.413656614,11846.4243833,0,3,0.6,101.867043785,102311.690552,35988.2026346,BENIGN
synthetic-flow-00004529,10.42.1.30,172.18.1.219,2026-01-06 17:29:23,period-2,none,97101.08508186768,13,7,1070.08771825,735.962382012,82.3144398656,105.137483145,18599.6901965,205.970921778,4855.05425409,4,2,0.538461538462,90.3025050133,38917.6526832,8162.54838488,BENIGN
synthetic-flow-00004530,10.42.2.31,172.18.2.220,2026-01-06 08:30:30,period-2,credential-abuse,59892.17925600906,14,8,2538.24373196,469.283851451,181.303123712,58.6604814314,50215.6979554,367.326757405,2722.37178436,0,5,0.571428571429,136.705799246,22369.1611163,8168.36181128, ATTACK
synthetic-flow-00004531,10.42.3.32,172.18.3.221,2026-01-06 09:31:37,period-2,none,66300.53370950332,4,3,277.351057261,256.429988644,69.3377643151,85.4766628812,8050.93135816,105.579843907,9471.50481564,0,1,0.75,76.2544351292,42192.6775604,16669.4340014,BENIGN
synthetic-flow-00004532,10.42.4.33,172.18.4.222,2026-01-06 10:32:44,period-2,none,73898.86474161215,7,3,468.172489037,175.042156,66.8817841481,58.3473853332,8703.98547103,135.320076093,7389.88647416,1,4,0.428571428571,64.3214645036,27021.0570684,10258.9918821,BENIGN
synthetic-flow-00004533,10.42.5.34,172.18.5.223,2026-01-06 11:33:51,period-2,none,188728.10445867898,6,4,465.660789792,281.138096553,77.6101316319,70.2845241383,3957.00941567,52.9862790107,18872.8104459,1,2,0.666666666667,74.6798886345,97017.8851103,48027.452125,BENIGN
synthetic-flow-00004534,10.42.6.35,172.18.6.224,2026-01-06 12:34:58,period-2,none,149901.03956678684,7,1,1232.60178959,93.1248712426,176.085969942,93.1248712426,8844.01245427,53.3685424939,18737.6299458,0,4,0.142857142857,165.715832605,91940.7016229,24100.2983909,BENIGN
synthetic-flow-00004535,10.42.7.36,172.18.7.225,2026-01-06 13:35:05,period-2,none,127643.44568732627,21,10,3469.95937349,783.340215715,165.236160642,78.3340215715,33321.7233858,242.864017287,4117.53050604,2,2,0.47619047619,137.203212555,76739.847785,16036.8248758, BENIGN
synthetic-flow-00004536,10.42.8.37,172.18.0.226,2026-01-06 14:36:12,period-2,none,106036.23955806904,5,6,605.465756079,427.608992824,121.093151216,71.2681654707,9742.65735194,103.738118646,9639.65814164,0,2,1.2,93.9158862639,46583.6358466,25377.4777709,BENIGN
synthetic-flow-00004537,10.42.9.38,172.18.1.227,2026-01-06 15:37:19,period-2,none,12669.189114732031,8,5,1021.83501814,421.967492826,127.729377268,84.3934985652,113961.714352,1026.11144899,974.553008826,0,0,0.625,111.061731613,7325.35186477,2214.1864163,BENIGN
synthetic-flow-00004538,10.42.10.39,172.18.2.228,2026-01-06 16:38:26,period-2,none,19740.554403596692,7,6,807.41471707,711.375925479,115.344959581,118.562654246,76937.5880483,658.542801495,1518.50418489,1,0,0.857142857143,116.830049427,8953.67358871,2867.29507939,BENIGN
synthetic-flow-00004539,10.42.11.40,172.18.3.229,2026-01-06 17:39:33,period-2,none,36750.928369700785,11,4,1231.94393318,660.762442539,111.994903016,165.190610635,51500.9133014,408.152954644,2450.06189131,0,7,0.363636363636,126.180425048,11262.9830533,4560.98658655,BENIGN
synthetic-flow-00004540,10.42.12.41,172.18.4.230,2026-01-06 08:40:40,period-2,none,108624.85166669382,22,3,4668.0954206,195.562623298,212.186155482,65.1875410992,44774.8187387,230.14991152,4344.99406667,0,2,0.136363636364,194.546321756,45816.0105966,21513.4229064, BENIGN
synthetic-flow-00004541,10.42.13.42,172.18.5.231,2026-01-06 09:41:47,period-2,none,133242.11322694988,6,3,824.667575192,352.691893647,137.444595865,117.563964549,8836.24133785,67.5462117947,14804.6792474,0,5,0.5,130.81771876,60691.6463088,33199.2541773,BENIGN
synthetic-flow-00004542,10.42.14.43,172.18.6.232,2026-01-06 10:42:54,period-2,none,28748.790927599977,6,17,1226.88839258,1405.54190015,204.481398763,82.6789353027,91566.6435975,800.033645169,1249.94743163,0,6,2.83333333333,114.453490988,14868.5909181,3239.39506889,BENIGN
synthetic-flow-00004543,10.42.15.44,172.18.7.233,2026-01-06 11:43:01,period-2,none,128928.83142128092,8,3,710.360698193,197.928312809,88.7950872742,65.9761042697,7044.8867099,85.3183875068,11720.8028565,0,2,0.375,82.571728273,73633.0174201,11659.8955765,BENIGN
synthetic-flow-00004544,10.42.0.45,172.18.0.234,2026-01-06 12:44:08,period-2,none,19253.157567544004,8,2,1101.57665891,696.296949447,137.697082364,348.148474724,93380.7144127,519.395323334,1925.31575675,2,1,0.25,179.787360836,12001.695177,2709.39722325,BENIGN
synthetic-flow-00004545,10.42.1.46,172.18.1.235,2026-01-06 13:45:15,period-2,none,93076.32299833844,7,2,939.3119402,121.864583863,134.187420029,60.9322919313,11401.1435978,96.6948382798,10341.8136665,1,4,0.285714285714,117.908502674,33209.3036396,21588.6754589, BENIGN
synthetic-flow-00004546,10.42.2.47,172.18.2.236,2026-01-06 14:46:22,period-2,denial-of-service,21639.86740384551,7,17,1080.94453661,1621.23646067,154.420648087,95.3668506278,124870.496979,1109.06409693,901.661141827,1,3,2.42857142857,112.590874887,6957.24256487,2816.63143964,ATTACK
synthetic-flow-00004547,10.42.3.48,172.18.3.237,2026-01-06 15:47:29,period-2,denial-of-service,96327.27536938176,22,2,1557.24196401,137.386258343,70.7837256369,68.6931291716,17592.4027318,249.150616043,4013.63647372,1,3,0.0909090909091,70.6095092648,27507.7269445,20421.1316874,ATTACK
synthetic-flow-00004548,10.42.4.49,172.18.4.238,2026-01-06 16:48:36,period-2,none,72986.10107674167,18,9,1867.33953218,988.574292394,103.741085121,109.841588044,39129.5573053,369.933447625,2703.18892877,2,2,0.5,105.774586095,39167.037207,9199.63862081,BENIGN
synthetic-flow-00004549,10.42.5.50,172.18.5.239,2026-01-06 17:49:43,period-2,none,87495.7988264776,10,2,1798.76332562,327.321498219,179.876332562,163.66074911,24299.2789637,137.149442155,7291.31656887,0,3,0.2,177.17373532,30962.5274231,14001.2096388,BENIGN
synthetic-flow-00004550,10.42.6.51,172.18.6.240,2026-01-06 08:50:50,period-2,none,53951.36774042095,15,8,1586.0105898,537.90789437,105.73403932,67.2384867963,39367.277849,426.309859477,2345.71164089,0,3,0.533333333333,92.3442819205,24106.5432422,5795.87012863, BENIGN
synthetic-flow-00004551,10.42.7.52,172.18.7.241,2026-01-06 09:51:57,period-2,none,8622.448683267014,8,6,981.237866357,405.06331798,122.654733295,67.5105529967,160778.131046,1623.66869485,615.889191662,0,3,0.75,99.021513167,4988.50075671,1383.44140884,BENIGN
synthetic-flow-00004552,10.42.8.53,172.18.0.242,2026-01-06 10:52:04,period-2,denial-of-service,110116.72600670726,7,7,638.311409207,501.117225524,91.1873441724,71.5881750749,10347.4619711,127.13781555,7865.48042905,0,2,1,81.3877596236,52496.9663729,22913.1228945,ATTACK
synthetic-flow-00004553,10.42.9.54,172.18.1.243,2026-01-06 11:53:11,period-2,scanning,106155.90984358841,7,5,1271.5317223,827.734853427,181.647388899,165.546970685,19775.3151833,113.041280676,8846.3258203,3,9,0.714285714286,174.93888131,60544.583348,13902.1790352,ATTACK
synthetic-flow-00004554,10.42.10.55,172.18.2.244,2026-01-06 12:54:18,period-2,none,199436.53046092807,7,3,486.795753471,245.297147108,69.5422504958,81.7657157025,3670.80644096,50.1412653785,19943.6530461,0,2,0.428571428571,73.2092900578,114422.612052,19824.0696979,BENIGN
synthetic-flow-00004555,10.42.11.56,172.18.3.245,2026-01-06 13:55:25,period-2,none,51994.79751694436,19,28,2434.06775007,5307.58119584,128.108828951,189.55647128,148892.76073,903.936590669,1106.27228759,0,4,1.47368421053,164.715935019,32035.046508,12344.6106853, BENIGN
synthetic-flow-00004556,10.42.12.57,172.18.4.246,2026-01-06 14:56:32,period-2,none,118005.26414825811,11,1,2258.85561341,174.56363596,205.35051031,174.56363596,20621.277084,101.690378701,9833.77201235,0,4,0.0909090909091,202.784937448,46710.5409756,30598.0650344,BENIGN
synthetic-flow-00004557,10.42.13.58,172.18.5.247,2026-01-06 15:57:39,period-2,none,187241.43587660554,7,6,1152.37749767,1149.13975711,164.62535681,191.523292852,12291.7090654,69.4290766311,14403.1873751,1,4,0.857142857143,177.039788829,62717.652154,47758.2730472,BENIGN
synthetic-flow-00004558,10.42.14.59,172.18.6.248,2026-01-06 16:58:46,period-2,none,65108.140800406836,4,4,533.768121836,574.544657534,133.442030459,143.636164384,17022.645183,122.872499532,8138.51760005,2,1,1,138.539097421,38275.2140885,6104.56300934,BENIGN
synthetic-flow-00004559,10.42.15.60,172.18.7.249,2026-01-06 17:59:53,period-2,denial-of-service,20717.340417572384,5,3,792.158269771,209.04860177,158.431653954,69.6828672566,48326.9981262,386.149951623,2589.6675522,1,1,0.6,125.150858943,8626.14250328,4500.38404452,ATTACK
synthetic-flow-00004560,10.42.0.61,172.18.0.10,2026-01-06 08:00:00,period-2,denial-of-service,175244.72027718497,20,9,3752.90595835,2940.48598382,187.645297918,326.720664869,38194.5426464,165.482874201,6042.92138887,3,3,0.45,230.806618696,95221.0733207,18339.2750766, ATTACK
synthetic-flow-00004561,10.42.1.62,172.18.1.11,2026-01-06 09:01:07,period-2,none,16278.375391227015,5,6,629.071429736,864.02872925,125.814285947,144.004788208,91722.9221652,675.743109225,1479.85230829,1,3,1.2,135.73637809,6318.75348921,2938.52068317,BENIGN
synthetic-flow-00004562,10.42.2.63,172.18.2.12,2026-01-06 10:02:14,period-2,none,16602.038372580646,7,13,1564.69824157,802.299826638,223.528320225,61.7153712799,142572.738063,1204.67135126,830.101918629,0,2,1.85714285714,118.349903411,10341.4154394,2584.08055364,BENIGN
synthetic-flow-00004563,10.42.3.64,172.18.3.13,2026-01-06 11:03:21,period-2,none,53194.85569474362,4,7,723.780861858,685.188195013,180.945215465,97.884027859,26486.9419885,206.786913064,4835.89597225,1,3,1.75,128.088096079,27267.3282697,7201.91559292,BENIGN
synthetic-flow-00004564,10.42.4.65,172.18.4.14,2026-01-06 12:04:28,period-2,none,47750.217424323666,9,3,2634.64152322,439.826123184,292.737947025,146.608707728,64386.4638162,251.307756222,3979.18478536,0,0,0.333333333333,256.205637201,28130.0903124,10202.8937236,BENIGN
synthetic-flow-00004565,10.42.5.66,172.18.5.15,2026-01-06 13:05:35,period-2,none,87260.6322931752,2,3,161.976218471,187.651449978,80.9881092355,62.550483326,4006.7056502,57.2996077223,17452.1264586,0,2,1.5,69.9255336898,38122.6351306,18355.5924372, BENIGN
synthetic-flow-00004566,10.42.6.67,172.18.6.16,2026-01-06 14:06:42,period-2,credential-abuse,30379.67896470201,8,4,1953.39248144,254.112627194,244.17406018,63.5281567984,72663.8721627,395.000882463,2531.63991373,1,1,0.5,183.958759053,11335.2085659,3518.77398198,ATTACK
synthetic-flow-00004567,10.42.7.68,172.18.7.17,2026-01-06 15:07:49,period-2,none,145468.5532593468,5,2,818.480459812,363.339771876,163.696091962,181.669885938,8124.23169963,48.1203658327,20781.2218942,0,5,0.4,168.83146167,68001.7377051,32055.7576989,BENIGN
synthetic-flow-00004568,10.42.8.69,172.18.0.18,2026-01-06 16:08:56,period-2,none,139852.54263022455,4,2,390.539036982,375.511922687,97.6347592455,187.755961344,5477.56190386,42.9023304629,23308.757105,0,1,0.5,127.675159945,85373.931712,31393.1147963,BENIGN
synthetic-flow-00004569,10.42.9.70,172.18.1.19,2026-01-06 17:09:03,period-2,none,73329.10856231475,12,6,2289.73125,305.820421679,190.8109375,50.9700702798,35395.9256094,245.468687032,4073.83936457,3,3,0.5,144.197315093,32939.4104839,18210.3062232,BENIGN
synthetic-flow-00004570,10.42.10.71,172.18.2.20,2026-01-06 08:10:10,period-2,none,39034.06291039049,9,2,1128.11524517,268.435880844,125.346138352,134.217940422,35777.7546554,281.805151189,3548.55117367,1,3,0.222222222222,126.959193274,24910.0874742,7797.20850265, BENIGN
synthetic-flow-00004571,10.42.11.72,172.18.3.21,2026-01-06 09:11:17,period-2,credential-abuse,27243.269035875426,6,3,734.873620136,326.093552236,122.478936689,108.697850745,38944.194655,330.356830091,3027.02989288,1,3,0.5,117.885241375,15912.2554416,4383.77984584,ATTACK
synthetic-flow-00004572,10.42.12.73,172.18.4.22,2026-01-06 10:12:24,period-2,none,8912.893283104808,18,4,1762.76876727,447.939835014,97.9315981818,111.984958753,248034.900909,2468.33427723,405.131512868,0,3,0.222222222222,100.486754649,5313.87290749,1955.57685674,BENIGN
synthetic-flow-00004573,10.42.13.74,172.18.5.23,2026-01-06 11:13:31,period-2,denial-of-service,17824.15592808639,10,17,1162.67550789,3125.61823253,116.267550789,183.859896031,240588.881612,1514.79823835,660.153923262,3,3,1.7,158.825694089,8082.57900966,2715.86416452,ATTACK
synthetic-flow-00004574,10.42.14.75,172.18.6.24,2026-01-06 12:14:38,period-2,none,27997.53974049804,6,0,1181.29563563,0,196.882605939,0,42192.8371772,214.304544457,4666.25662342,0,2,0,196.882605939,15215.1015413,6402.67371921,BENIGN
synthetic-flow-00004575,10.42.15.76,172.18.7.25,2026-01-06 13:15:45,period-2,none,83769.33880204413,27,4,2962.00564034,300.221652573,109.703912605,75.0554131433,38942.9753125,370.063801903,2702.23673555,1,4,0.148148148148,105.233138481,53243.2002058,16007.8813053, BENIGN
synthetic-flow-00004576,10.42.0.77,172.18.0.26,2026-01-06 14:16:52,period-2,none,40794.51989066954,7,3,460.521409662,205.171285202,65.7887728088,68.3904284007,16318.1892237,245.130964326,4079.45198907,1,3,0.428571428571,66.5692694864,15718.810387,7437.2164279,BENIGN
synthetic-flow-00004577,10.42.1.78,172.18.1.27,2026-01-06 15:17:59,period-2,none,161800.78512830788,7,10,303.376130527,984.463726908,43.3394472182,98.4463726908,7959.41661478,105.067475331,9517.69324284,1,4,1.42857142857,75.7552857315,100544.466012,40593.6102878,BENIGN
synthetic-flow-00004578,10.42.2.79,172.18.2.28,2026-01-06 16:18:06,period-2,none,26112.57285253356,5,6,609.40656141,280.331692944,121.881312282,46.7219488241,34073.1746113,421.253013333,2373.87025932,0,8,1.2,80.8852958504,9289.7894897,6647.42060644,BENIGN
synthetic-flow-00004579,10.42.3.80,172.18.3.29,2026-01-06 17:19:13,period-2,credential-abuse,20037.864076030208,86,16,14708.5739081,5935.19749956,171.029929164,370.949843723,1030238.11966,5090.3629056,196.449647804,4,1,0.186046511628,202.389915761,11790.8582137,4534.73023381,ATTACK
synthetic-flow-00004580,10.42.4.81,172.18.4.30,2026-01-06 08:20:20,period-2,web-exploitation,47555.02720971154,8,10,1013.70050227,1852.07238765,126.712562783,185.207238765,60262.2489791,378.50887816,2641.9459561,2,3,1.25,159.209604996,18005.1928192,7126.19574347, ATTACK
synthetic-flow-00004581,10.42.5.82,172.18.5.31,2026-01-06 09:21:27,period-2,scanning,100268.93049586902,11,8,1726.81856278,548.898875972,156.983505707,68.6123594965,22696.1375522,189.490402521,5277.31213136,1,6,0.727272727273,119.774602039,60777.6911055,24713.8440179,ATTACK
synthetic-flow-00004582,10.42.6.83,172.18.6.32,2026-01-06 10:22:34,period-2,none,41162.405564349,10,1,1480.42345503,31.6902655986,148.042345503,31.6902655986,36735.3098025,267.234138753,3742.03686949,0,1,0.1,137.464883693,20356.9438615,8410.54869306,BENIGN
synthetic-flow-00004583,10.42.7.84,172.18.7.33,2026-01-06 11:23:41,period-2,none,67311.03339949476,4,13,432.893851079,864.214633084,108.22346277,66.4780486988,19270.3694871,252.558891781,3959.47255291,0,2,3.25,76.3004990685,28059.437384,5806.60506982,BENIGN
synthetic-flow-00004584,10.42.8.85,172.18.0.34,2026-01-06 12:24:48,period-2,none,76438.74137790802,6,8,678.894146834,683.240154967,113.149024472,85.4050193709,17819.9467606,183.153198857,5459.91009842,1,2,1.33333333333,97.2953072715,41606.1429078,12729.2005934,BENIGN
synthetic-flow-00004585,10.42.9.86,172.18.1.35,2026-01-06 13:25:55,period-2,none,32609.179555605282,4,4,756.598549632,420.407221576,189.149637408,105.101805394,36094.3080215,245.329692713,4076.14744445,1,4,1,147.125721401,15107.1577403,6000.28032988, BENIGN
synthetic-flow-00004586,10.42.10.87,172.18.2.36,2026-01-06 14:26:02,period-2,none,85915.41290562462,8,4,593.428989904,165.929232156,74.178623738,41.4823080391,8838.44000022,139.672261288,7159.61774214,0,7,0.5,63.2798518384,34150.3366646,8290.8573606,BENIGN
synthetic-flow-00004587,10.42.11.88,172.18.3.37,2026-01-06 15:27:09,period-2,scanning,8970.83420749309,8,8,1678.73610053,861.040260359,209.842012566,107.630032545,283114.847754,1783.55765249,560.677137968,1,3,1,158.736022555,4341.96037423,1537.76300154,ATTACK
synthetic-flow-00004588,10.42.12.89,172.18.4.38,2026-01-06 16:28:16,period-2,none,7762.1842145173605,6,3,615.301688608,236.565195942,102.550281435,78.8550653141,109745.770135,1159.46745803,862.464912724,0,3,0.5,94.6518760611,3194.44559276,970.799569519,BENIGN
synthetic-flow-00004589,10.42.13.90,172.18.5.39,2026-01-06 17:29:23,period-2,none,40404.562106659054,15,4,1173.95692282,347.611726564,78.2637948549,86.9029316411,37658.3378226,470.243928145,2126.55590035,0,3,0.266666666667,80.0825604941,18046.7341309,7606.16370115,BENIGN
synthetic-flow-00004590,10.42.14.91,172.18.6.40,2026-01-06 08:30:30,period-2,none,31587.53949770921,5,6,909.75278246,812.071816975,181.950556492,135.345302829,54509.6144497,348.238583154,2871.59449979,1,0,1.2,156.529509039,19797.6427464,7461.7729162, BENIGN
synthetic-flow-00004591,10.42.15.92,172.18.7.41,2026-01-06 09:31:37,period-2,denial-of-service,33888.77910068688,6,5,585.319100319,334.478135294,97.5531833865,66.8956270588,27141.6457017,324.591215497,3080.79810006,2,4,0.833333333333,83.6179305103,19567.4759556,3085.34632444,ATTACK
synthetic-flow-00004592,10.42.0.93,172.18.0.42,2026-01-06 10:32:44,period-2,none,136957.78816162777,11,4,677.945006236,335.865295171,61.6313642032,83.9663237929,7402.35597417,109.522796778,9130.51921078,1,3,0.363636363636,67.5873534271,54178.3501649,20967.6919747,BENIGN
synthetic-flow-00004593,10.42.1.94,172.18.1.43,2026-01-06 11:33:51,period-2,none,34575.41763911957,9,4,1275.34495313,294.335859918,141.704994792,73.5839649795,45398.752068,375.989673811,2659.6475107,0,3,0.444444444444,120.744677927,17408.2198842,6526.21438192,BENIGN
synthetic-flow-00004594,10.42.2.95,172.18.2.44,2026-01-06 12:34:58,period-2,none,29645.644594006422,16,2,1532.1946292,190.094691862,95.7621643248,95.0473459311,58095.8634783,607.171820566,1646.98025522,0,4,0.125,95.6827400588,14636.9211823,6094.40075669,BENIGN
synthetic-flow-00004595,10.42.3.96,172.18.3.45,2026-01-06 13:35:05,period-2,none,46183.63421282573,17,2,1971.68083401,188.832371835,115.98122553,94.4161859173,46780.9266783,411.401145099,2430.71759015,0,5,0.117647058824,113.71122136,25561.393659,3894.08837053, BENIGN
