 Flow ID, Source IP, Destination IP, Timestamp, Attack Category, Flow Duration, Total Fwd Packets, Total Backward Packets, Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Mean, Bwd Packet Length Mean, Flow Bytes/s, Flow Packets/s, Flow IAT Mean, SYN Flag Count, ACK Flag Count, Down/Up Ratio, Average Packet Size, Idle Mean, Active Mean, Label
synthetic-flow-006602,10.42.10.103,172.18.2.132,2017-07-05 13:02:00,none,99725.00055907016,6,8,871.045727333,627.43773635,145.174287889,78.4297170438,0.0150261564831,0.000140386060883,7123.21432565,0,2,1.33333333333,107.03453312,39575.5455261,20423.7147313,BENIGN
synthetic-flow-006603,10.42.11.104,172.18.3.133,2017-07-06 14:03:00,none,87613.04125441375,19,4,1981.61342689,442.923569762,104.29544352,110.730892441,0.0276732431832,0.000262517995845,3809.26266324,0,4,0.210526315789,105.414652028,29396.8728798,13739.4639738,BENIGN
synthetic-flow-006604,10.42.12.105,172.18.4.134,2017-07-07 15:04:00,none,19109.584460556875,8,1,978.990528988,184.825738114,122.373816123,184.825738114,0.0609022278587,0.000470967854826,2123.28716228,2,4,0.125,129.312918567,13486.5420812,7035.84440274,BENIGN
synthetic-flow-006605,10.42.13.106,172.18.5.135,2017-07-03 16:05:00,attack,40681.788810247104,12,11,2505.69791482,573.739273487,208.808159569,52.1581157716,0.0756957173804,0.000565363536674,1768.77342653,0,4,0.916666666667,133.888573405,14211.7037899,6656.8953127, DDoS
synthetic-flow-006606,10.42.14.107,172.18.6.136,2017-07-04 08:06:00,none,24327.378084018837,6,12,671.996793359,1230.05648827,111.99946556,102.504707356,0.0781857080966,0.000739907109506,1351.52100467,0,3,2,105.669626757,8484.83656955,6259.61851592,BENIGN
synthetic-flow-006607,10.42.15.108,172.18.7.137,2017-07-05 09:07:00,none,55999.24842247074,6,3,540.723084733,173.504968052,90.1205141221,57.8349893505,0.0127542435462,0.000160716442694,6222.13871361,0,3,0.5,79.3586725316,21393.2355263,10054.7121215,BENIGN
synthetic-flow-006608,10.42.0.109,172.18.0.138,2017-07-06 10:08:00,none,40055.730350282814,7,1,487.371597833,96.3948514096,69.6245139761,96.3948514096,0.0145738560785,0.000199721735942,5006.96629379,1,8,0.142857142857,72.9708061553,19643.2813939,15617.690538,BENIGN
synthetic-flow-006609,10.42.1.110,172.18.1.139,2017-07-07 11:09:00,none,32677.165944344153,8,3,359.716868698,438.550814789,44.9646085872,146.18360493,0.0244289142102,0.000336626499946,2970.65144949,1,1,0.375,72.5697894079,17143.9225696,6425.95496657,BENIGN
synthetic-flow-006610,10.42.2.111,172.18.2.140,2017-07-03 12:10:00,none,49204.89953072714,19,3,2092.83678308,396.767891712,110.149304372,132.255963904,0.0505966824144,0.000447109946567,2236.58634231,0,6,0.157894736842,113.163848854,19904.8756894,10856.4609189, BENIGN
synthetic-flow-006611,10.42.3.112,172.18.3.141,2017-07-04 13:11:00,none,61907.07586540061,7,2,861.41952946,164.681975561,123.05993278,82.3409877805,0.0165748662924,0.000145379181203,6878.56398504,2,2,0.285714285714,114.011278336,19877.6185714,21828.1799004,BENIGN
synthetic-flow-006612,10.42.4.113,172.18.4.142,2017-07-05 14:12:00,none,56819.23870970273,5,8,422.709016186,468.450229748,84.5418032373,58.5562787185,0.0156841109837,0.000228795744104,4370.71066998,0,5,1.6,68.5507112257,44746.8834815,20048.1522069,BENIGN
synthetic-flow-006613,10.42.5.114,172.18.5.143,2017-07-06 15:13:00,none,26941.527984601355,12,6,1021.23708223,203.487538332,85.1030901862,33.914589722,0.0454586176874,0.000668113553555,1496.7515547,1,3,0.5,68.0402566982,15673.3079477,8162.81040914,BENIGN
synthetic-flow-006614,10.42.6.115,172.18.6.144,2017-07-07 16:14:00,none,105407.89381591337,3,8,372.935182077,890.222504981,124.311727359,111.277813123,0.0119835207908,0.000104356510711,9582.53580145,1,6,2.66666666667,114.832517005,35843.5001179,24827.8170637,BENIGN
synthetic-flow-006615,10.42.7.116,172.18.7.145,2017-07-03 08:15:00,none,29046.10201490199,2,13,194.388597818,717.443967213,97.1942989092,55.1879974779,0.0313925966577,0.000516420413049,1936.40680099,1,6,6.5,60.7888376688,18729.8355415,2768.55825768, BENIGN
synthetic-flow-006616,10.42.8.117,172.18.0.146,2017-07-04 09:16:00,none,7151.626249097625,7,3,1435.9829299,473.304595999,205.140418558,157.768198666,0.266972498198,0.00139828336265,715.16262491,1,7,0.428571428571,190.92875259,5253.32158937,2704.39477493,BENIGN
synthetic-flow-006617,10.42.9.118,172.18.1.147,2017-07-05 10:17:00,attack,3538.2447990168807,8,9,1676.44781519,1367.45201844,209.555976898,151.93911316,0.860285256259,0.0048046421222,208.132047001,8,7,1.125,179.05293139,2595.31246131,666.300957313,DoS Hulk
synthetic-flow-006618,10.42.10.119,172.18.2.148,2017-07-06 11:18:00,none,39111.37804834425,11,4,836.172669067,279.470865122,76.0156971879,69.8677162805,0.0285247820419,0.00038352010971,2607.42520322,0,3,0.363636363636,74.3762356126,25817.1149084,11821.225263,BENIGN
synthetic-flow-006619,10.42.11.120,172.18.3.149,2017-07-07 12:19:00,none,12518.990169228795,3,10,643.338030649,842.28704848,214.446010216,84.228704848,0.118669721683,0.00103842241461,962.999243787,0,5,3.33333333333,114.278852241,9122.69515452,2769.01984839,BENIGN
synthetic-flow-006620,10.42.12.121,172.18.4.150,2017-07-03 13:20:00,attack,94436.6404323436,27,11,4079.91905852,1740.14894612,151.108113279,158.195358738,0.0616293419376,0.000402386190636,2485.17474822,5,1,0.407407407407,153.159684333,74224.0209108,34962.5605887, DDoS
synthetic-flow-006621,10.42.13.122,172.18.5.151,2017-07-04 14:21:00,attack,8481.940973033894,47,42,5618.95469297,8963.96427858,119.55222751,213.427720919,1.7192903155,0.0104928813208,95.3027075622,8,8,0.893617021277,163.853022152,3067.37511914,3266.00325011,PortScan
synthetic-flow-006622,10.42.14.123,172.18.6.152,2017-07-05 15:22:00,none,72220.66973757157,17,14,3112.59990007,1119.48192128,183.094111769,79.962994377,0.0585993156353,0.000429239996149,2329.69902379,2,3,0.823529411765,136.518768431,21599.5033846,3949.91237059,BENIGN
synthetic-flow-006623,10.42.15.124,172.18.7.153,2017-07-06 16:23:00,attack,7294.474808818026,4,2,890.198245892,201.818520384,222.549561473,100.909260192,0.149704645625,0.000822540368876,1215.74580147,2,4,0.5,182.002794379,5767.14735419,2581.089064,DDoS
synthetic-flow-006624,10.42.0.125,172.18.0.154,2017-07-07 08:24:00,none,127964.25335987893,1,12,53.1156197084,998.856481492,53.1156197084,83.2380401244,0.00822082787638,0.000101590871346,9843.40410461,1,5,12,80.9209308616,75259.889549,11352.9418615,BENIGN
synthetic-flow-006625,10.42.1.126,172.18.1.155,2017-07-03 09:25:00,none,17058.257556578763,8,3,1003.0430741,478.825302856,125.380384262,159.608434285,0.0868710284176,0.000644848980824,1550.75068696,0,3,0.375,134.715306996,5566.41704449,2895.59767104, BENIGN
synthetic-flow-006626,10.42.2.127,172.18.2.156,2017-07-04 10:26:00,attack,27603.42590349785,11,24,2104.19415711,3443.52467911,191.290377919,143.480194963,0.200979358708,0.00126795855422,788.669311529,2,4,2.18181818182,158.506252463,11968.4042467,8213.82346261,DoS Hulk
synthetic-flow-006627,10.42.3.128,172.18.3.157,2017-07-05 11:27:00,none,18521.14885495682,8,1,683.643647111,140.868016714,85.4554558889,140.868016714,0.0445173066899,0.000485930979254,2057.90542833,3,5,0.125,91.6124070917,7913.93582835,3699.91502217,BENIGN
synthetic-flow-006628,10.42.4.129,172.18.4.158,2017-07-06 12:28:00,attack,18768.500959705114,45,2,6935.40916353,156.022145795,154.120203634,78.0110728973,0.377836851465,0.00250419573204,399.329807653,1,4,0.0444444444444,150.88151722,5671.67861061,6526.82251905,DoS Hulk
synthetic-flow-006629,10.42.5.130,172.18.5.159,2017-07-07 13:29:00,none,32458.973014946263,7,3,584.692613319,135.263900732,83.5275161884,45.0879669108,0.0221805081054,0.000308081219803,3245.89730149,0,2,0.428571428571,71.9956514051,13479.137688,6666.21439762,BENIGN
synthetic-flow-006630,10.42.6.131,172.18.6.160,2017-07-03 14:30:00,attack,27609.660236238455,14,16,5403.29948886,1415.11301576,385.94996349,88.4445634851,0.24695749409,0.00108657621076,920.322007875,3,6,1.14285714286,227.280416821,7139.767384,10288.0265687, Web Attack
synthetic-flow-006631,10.42.7.132,172.18.7.161,2017-07-04 15:31:00,none,2569.7801391637604,17,34,5018.00691826,2533.61970026,295.176877545,74.5182264783,2.93862751269,0.0198460557862,50.387845866,0,5,2,148.071110167,1238.4067239,884.157801915,BENIGN
synthetic-flow-006632,10.42.8.133,172.18.0.162,2017-07-05 16:32:00,attack,117092.02190941945,11,3,915.088930087,285.638290732,83.1899027352,95.2127635774,0.0102545604836,0.000119564081068,8363.71585067,3,7,0.272727272727,85.7662300585,55788.8333619,46200.713399,DDoS
synthetic-flow-006633,10.42.9.134,172.18.1.163,2017-07-06 08:33:00,attack,77213.7315972483,6,18,703.648168775,4108.62285897,117.274694796,228.256825498,0.0623240313374,0.000310825542342,3217.23881655,1,4,3,200.511292823,30620.502553,12924.5802778,DoS Hulk
synthetic-flow-006634,10.42.10.135,172.18.2.164,2017-07-07 09:34:00,none,80061.51668679973,13,6,2005.82926003,976.352113725,154.294558464,162.725352288,0.0372486245223,0.000237317512661,4213.76403615,1,2,0.461538461538,156.956914408,61510.0429061,6138.5562197,BENIGN
synthetic-flow-006635,10.42.11.136,172.18.3.165,2017-07-03 10:35:00,attack,98910.2944659954,40,9,6574.81627811,2277.12764426,164.370406953,253.014182695,0.0894946675689,0.000495398383601,2018.57743808,2,4,0.225,180.651916783,68273.5983203,24684.902165, DDoS
synthetic-flow-006636,10.42.12.137,172.18.4.166,2017-07-04 11:36:00,none,4138.860664776179,14,9,1699.28451911,1108.09433352,121.377465651,123.121592613,0.678297502624,0.00555708487501,179.950463686,1,5,0.642857142857,122.059950114,3309.44244443,1462.22063559,BENIGN
synthetic-flow-006637,10.42.13.138,172.18.5.167,2017-07-05 12:37:00,attack,18992.93488521699,29,11,3563.3625081,1354.60902187,122.874569245,123.146274715,0.258936892044,0.0021060462873,474.82337213,2,5,0.379310344828,122.949288249,9792.13883822,5369.59794866,DoS Hulk
synthetic-flow-006638,10.42.14.139,172.18.6.168,2017-07-06 13:38:00,none,24437.949193320444,8,4,927.05756081,538.816573596,115.882195101,134.704143399,0.059983516735,0.000491039567399,2036.49576611,0,6,0.5,122.156177867,13648.5456598,3901.57839963,BENIGN
synthetic-flow-006639,10.42.15.140,172.18.7.169,2017-07-07 14:39:00,none,240682.46146862517,5,14,615.295281509,4013.15511677,123.059056302,286.653936912,0.0192305262712,7.89421874949e-05,12667.497972,2,1,2.8,243.602652541,73488.1518789,75869.7031663,BENIGN
synthetic-flow-006640,10.42.0.141,172.18.0.170,2017-07-03 15:40:00,attack,9996.647598863048,37,7,4238.76583869,1617.94078428,114.561238884,231.134397754,0.58586706844,0.00440147555116,227.196536338,2,2,0.189189189189,133.106968704,2517.38487241,3049.58346755, Web Attack
synthetic-flow-006641,10.42.1.142,172.18.1.171,2017-07-04 16:41:00,attack,14626.187159953493,5,5,618.849521364,575.796876076,123.769904273,115.159375215,0.0816785936331,0.000683705185134,1462.618716,0,4,1,119.464639744,8878.90975103,4811.01115733,Web Attack
synthetic-flow-006642,10.42.2.143,172.18.2.172,2017-07-05 08:42:00,attack,66959.37726226053,8,21,1471.70859914,940.285413586,183.963574892,44.775495885,0.0360217509681,0.000433098412586,2308.94404353,1,1,2.625,83.1722073353,43454.633129,20404.7519253,PortScan
synthetic-flow-006643,10.42.3.144,172.18.3.173,2017-07-06 09:43:00,none,15276.319253893094,5,1,1426.55214759,84.9078218913,285.310429518,84.9078218913,0.0989413709128,0.000392764768808,2546.05320898,0,2,0.2,251.909994914,10855.443549,1002.35578812,BENIGN
synthetic-flow-006644,10.42.4.145,172.18.4.174,2017-07-07 10:44:00,attack,6847.22949215852,8,1,1834.75052457,102.138287179,229.343815571,102.138287179,0.282871899352,0.00131440022717,760.803276907,1,4,0.125,215.209867972,4110.30709136,558.18039561,DoS Hulk
synthetic-flow-006645,10.42.5.146,172.18.5.175,2017-07-03 11:45:00,none,67754.0238621714,18,7,2422.34951442,550.146714313,134.574973024,78.5923877591,0.0438718774074,0.000368981775176,2710.16095449,0,4,0.388888888889,118.89984915,35859.3566316,11455.5543611, BENIGN
synthetic-flow-006646,10.42.6.147,172.18.6.176,2017-07-04 12:46:00,attack,2964.6160894704494,9,2,569.651221786,194.249014668,63.2945801984,97.124507334,0.257672566498,0.00371042983915,269.510553588,1,5,0.222222222222,69.4454760413,2223.48530007,217.410678656,DoS Hulk
synthetic-flow-006647,10.42.7.148,172.18.7.177,2017-07-05 13:47:00,none,72962.28406562113,23,4,2234.5608468,411.382547342,97.154819426,102.845636836,0.036264536233,0.000370054204659,2702.30681725,0,4,0.173913043478,97.9979034867,53516.5545513,24070.21956,BENIGN
synthetic-flow-006648,10.42.8.149,172.18.0.178,2017-07-06 14:48:00,none,38870.37218094357,10,10,922.175679706,491.911102166,92.2175679706,49.1911102166,0.036379553437,0.000514530704952,1943.51860905,0,3,1,70.7043390936,11899.9977461,15369.457551,BENIGN
synthetic-flow-006649,10.42.9.150,172.18.1.179,2017-07-07 15:49:00,none,17658.215876478254,20,17,2429.76162552,3417.93408381,121.488081276,201.054946106,0.331160053215,0.00209534192236,477.249077743,0,3,0.85,158.045829982,6608.89073934,951.156701529,BENIGN
synthetic-flow-006650,10.42.10.151,172.18.2.180,2017-07-03 16:50:00,attack,76721.10355512521,8,1,619.976421367,203.154691163,77.4970526709,203.154691163,0.0107288747735,0.000117308010221,8524.56706168,4,4,0.125,91.4590125033,37926.5803666,29035.9125249, PortScan
synthetic-flow-006651,10.42.11.152,172.18.3.181,2017-07-04 08:51:00,none,25765.35022701595,12,2,2721.90258247,87.1369158621,226.825215206,43.568457931,0.109023920637,0.000543365406511,1840.38215907,1,5,0.166666666667,200.645678452,9017.3326744,1942.47037608,BENIGN
synthetic-flow-006652,10.42.12.153,172.18.4.182,2017-07-05 09:52:00,none,29694.536802225768,9,2,1339.19186207,130.990477355,148.799095786,65.4952386776,0.0495101960748,0.000370438511072,2699.50334566,0,2,0.222222222222,133.652939948,10997.263936,3735.61925542,BENIGN
synthetic-flow-006653,10.42.13.154,172.18.5.183,2017-07-06 10:53:00,none,35741.368693533164,11,6,1976.68652856,248.818231523,179.698775324,41.4697052539,0.0622669148227,0.000475639311571,2102.43345256,0,1,0.545454545455,130.912044711,13945.3911239,3109.60423453,BENIGN
synthetic-flow-006654,10.42.14.155,172.18.6.184,2017-07-07 11:54:00,attack,214519.3969506627,16,2,1671.80210255,97.9352982441,104.487631409,48.9676491221,0.00824977799654,8.3908496182e-05,11917.744275,4,10,0.125,98.3187444885,67382.8143282,74535.6168336,PortScan
synthetic-flow-006655,10.42.15.156,172.18.7.185,2017-07-03 12:55:00,attack,17325.60484914192,17,3,1005.37527326,446.912302093,59.1397219567,148.970767364,0.0838231962464,0.00115436085344,866.280242457,1,6,0.176470588235,72.6143787678,14174.0828656,4102.96073913, DDoS
synthetic-flow-006656,10.42.0.157,172.18.0.186,2017-07-04 13:56:00,none,109716.42163053421,7,2,1598.69724674,294.059001118,228.385320963,147.029500559,0.0172513487018,8.20296530478e-05,12190.7135145,2,6,0.285714285714,210.306249762,54576.4809912,8769.7009117,BENIGN
synthetic-flow-006657,10.42.1.158,172.18.1.187,2017-07-05 14:57:00,none,19809.924168586014,2,4,265.283910075,611.049640626,132.641955037,152.762410156,0.0442370976912,0.000302878494079,3301.6540281,1,4,2,146.055591783,14716.6298218,2985.42566829,BENIGN
synthetic-flow-006658,10.42.2.159,172.18.2.188,2017-07-06 15:58:00,attack,33890.91673572938,17,16,2240.26565449,1333.64733748,131.780332617,83.3529585928,0.105453417499,0.00097371222671,1026.99747684,5,5,0.941176470588,108.300393696,14139.7539672,11682.4008886,DoS Hulk
synthetic-flow-006659,10.42.3.160,172.18.3.189,2017-07-07 16:59:00,attack,162595.39305246505,18,13,3939.46635705,744.013447301,218.859242058,57.2318036385,0.028804504952,0.000190657308415,5245.01267911,1,10,0.722222222222,151.079993689,46495.7266928,19109.9991165,Web Attack
synthetic-flow-006660,10.42.4.161,172.18.4.190,2017-07-03 08:00:00,none,27014.154526813654,7,10,1426.90248689,612.114079315,203.843212414,61.2114079315,0.0754795625451,0.000629299724451,1589.06791334,1,4,1.42857142857,119.942150954,15437.9960507,2882.12815291, BENIGN
synthetic-flow-006661,10.42.5.162,172.18.5.191,2017-07-04 09:01:00,attack,203260.33124730078,26,8,3874.43564453,1492.66596672,149.016755559,186.58324584,0.0264050618156,0.00016727317028,5978.24503669,1,1,0.307692307692,157.855929743,77424.1544303,36533.7530696,PortScan
synthetic-flow-006662,10.42.6.163,172.18.6.192,2017-07-05 10:02:00,attack,29299.904079459124,7,12,1230.17815683,808.112024933,175.739736691,67.3426687444,0.0695664455501,0.000648466286732,1542.10021471,2,7,1.71428571429,107.278430619,10877.1800826,8548.91475557,DoS Hulk
synthetic-flow-006663,10.42.7.164,172.18.7.193,2017-07-06 11:03:00,attack,14753.996640076819,10,8,4237.18429163,1015.12051599,423.718429163,126.890064498,0.355992002421,0.00122000841122,819.666480004,3,4,0.8,291.794711534,8032.87976595,2053.99680662,DoS Hulk
synthetic-flow-006664,10.42.8.165,172.18.0.194,2017-07-07 12:04:00,none,71209.10519975127,16,6,1496.31403082,742.104594594,93.5196269265,123.684099099,0.03143444394,0.00030894925499,3236.77750908,1,1,0.375,101.746301155,45017.0733259,13352.3031119,BENIGN
synthetic-flow-006665,10.42.9.166,172.18.1.195,2017-07-03 13:05:00,attack,2352.823585958173,68,12,11288.9852839,1242.13722988,166.014489469,103.511435823,5.32599324003,0.0340016992678,29.4102948245,3,4,0.176470588235,156.639031422,1768.01335451,377.131867526, PortScan
synthetic-flow-006666,10.42.10.167,172.18.2.196,2017-07-04 14:06:00,none,177694.52165027114,11,7,933.190762307,490.426555833,84.8355238461,70.0609365476,0.00801159937244,0.000101297439183,9871.91786946,0,2,0.636363636364,79.0898510078,50440.8392768,35785.1003425,BENIGN
synthetic-flow-006667,10.42.11.168,172.18.3.197,2017-07-05 15:07:00,attack,12494.678037051253,7,5,1607.83263376,468.400259499,229.690376251,93.6800518999,0.166169379243,0.000960408900847,1041.22316975,2,3,0.714285714286,173.019407771,8813.00724668,2146.10253382,DDoS
synthetic-flow-006668,10.42.12.169,172.18.4.198,2017-07-06 16:08:00,none,48220.08797155823,8,2,619.170633255,264.446573174,77.3963291568,132.223286587,0.0183246701447,0.000207382450358,4822.00879716,0,5,0.25,88.3617206429,34520.0771785,10645.8228778,BENIGN
synthetic-flow-006669,10.42.13.170,172.18.5.199,2017-07-07 08:09:00,attack,16945.166535497297,22,11,2443.81606659,2358.99534898,111.082548481,214.454122634,0.283432529595,0.00194745799228,513.489895015,4,5,0.5,145.539739866,6434.87543471,5003.32268509,Web Attack
synthetic-flow-006670,10.42.14.171,172.18.6.200,2017-07-03 09:10:00,none,192318.96013157693,10,7,1164.3610713,377.705249049,116.43610713,53.9578927212,0.00801827505354,8.83948207102e-05,11312.8800077,4,4,0.7,90.7097835497,105071.301562,17463.8861829, BENIGN
synthetic-flow-006671,10.42.15.172,172.18.7.201,2017-07-04 10:11:00,attack,18611.23873248552,31,16,8932.05366797,1670.65470956,288.130763483,104.415919348,0.569693857026,0.00252535581729,395.983802819,8,10,0.516129032258,225.589539948,9987.06807635,3466.16786666,DDoS
synthetic-flow-006672,10.42.0.173,172.18.0.202,2017-07-05 11:12:00,attack,26662.340843438687,11,9,2193.83239341,581.923476266,199.439308491,64.6581640295,0.1041077333,0.000750121683518,1333.11704217,4,5,0.818181818182,138.787793484,11024.4820281,4032.35906588,PortScan
synthetic-flow-006673,10.42.1.174,172.18.1.203,2017-07-06 12:13:00,attack,27403.841917277412,25,19,4553.06189485,3058.69735494,182.122475794,160.984071313,0.277762485741,0.00160561428331,622.814589029,2,9,0.76,172.994528404,20573.6443165,3205.2508906,DDoS
synthetic-flow-006674,10.42.2.175,172.18.2.204,2017-07-07 13:14:00,none,11934.437647621902,21,9,2205.07116939,1500.75833973,105.003389019,166.750926636,0.310515637061,0.00251373385875,397.814588254,0,7,0.428571428571,123.527650304,9679.10016098,1328.46752591,BENIGN
synthetic-flow-006675,10.42.3.176,172.18.3.205,2017-07-03 14:15:00,attack,21817.428784216612,12,15,2121.3294271,712.441318394,176.777452258,47.4960878929,0.129885642049,0.00123754271262,808.052917934,2,3,1.25,104.954472055,17381.7248047,5383.33911834, PortScan
synthetic-flow-006676,10.42.4.177,172.18.4.206,2017-07-04 15:16:00,none,12098.269376390685,5,5,1259.1674582,353.268951054,251.833491641,70.6537902108,0.133278269734,0.000826564501822,1209.82693764,0,5,1,161.243640926,3948.08489438,2979.92433004,BENIGN
synthetic-flow-006677,10.42.5.178,172.18.5.207,2017-07-05 16:17:00,none,52308.783797606855,14,3,723.54607455,87.4887186454,51.6818624679,29.1629062151,0.0155047533954,0.000324993218458,3076.98728221,2,3,0.214285714286,47.7079290115,37395.2084054,14686.7170811,BENIGN
synthetic-flow-006678,10.42.6.179,172.18.6.208,2017-07-06 08:18:00,attack,4523.16230500525,3,9,428.42032361,1510.31465052,142.806774537,167.812738947,0.428623790923,0.00265301114371,376.930192084,3,4,3,161.561247844,3307.66991631,424.220619257,DoS Hulk
synthetic-flow-006679,10.42.7.180,172.18.7.209,2017-07-07 09:19:00,none,185446.17047260093,6,5,3617.75079926,194.086561268,602.958466543,38.8173122536,0.0205549532288,5.93164041725e-05,16858.7427702,1,5,0.833333333333,346.530669139,90978.8005115,29417.3293555,BENIGN
synthetic-flow-006680,10.42.8.181,172.18.0.210,2017-07-03 10:20:00,none,134667.799854697,8,3,1227.7354049,181.096563913,153.466925613,60.3655213044,0.0104615354995,8.16824809781e-05,12242.5272595,1,1,0.375,128.075633529,78964.6625259,42656.2379485, BENIGN
synthetic-flow-006681,10.42.9.182,172.18.1.211,2017-07-04 11:21:00,attack,131114.37313453926,9,1,1164.31861738,65.8794724084,129.368735265,65.8794724084,0.00938263334811,7.6269288873e-05,13111.4373135,0,5,0.111111111111,123.019808979,40664.4360138,25073.0475585,Web Attack
synthetic-flow-006682,10.42.10.183,172.18.2.212,2017-07-05 12:22:00,none,10378.75652228304,5,2,482.340426765,163.412143828,96.4680853529,81.7060719138,0.0622186838284,0.000674454592414,1482.67950318,0,3,0.4,92.2503672275,5518.68765107,4081.90271383,BENIGN
synthetic-flow-006683,10.42.11.184,172.18.3.213,2017-07-06 13:23:00,none,32085.866145604763,7,8,332.03979568,597.634870126,47.4342565258,74.7043587657,0.0289745853077,0.00046749556119,2139.05774304,0,5,1.14285714286,61.9783110537,19791.307687,4805.23637217,BENIGN
synthetic-flow-006684,10.42.12.185,172.18.4.214,2017-07-07 14:24:00,attack,2366.6032602407,3,12,462.938719318,1975.02030387,154.312906439,164.585025322,1.03015113016,0.00633819797851,157.773550683,3,8,4,162.530601546,1302.70051132,489.321324457,DDoS
synthetic-flow-006685,10.42.13.186,172.18.5.215,2017-07-03 15:25:00,none,147311.2425235478,8,3,601.449804012,1013.86881156,75.1812255015,337.95627052,0.0109653451284,7.46718296008e-05,13391.9311385,2,4,0.375,146.84714687,67214.8665506,51470.3137577, BENIGN
synthetic-flow-006686,10.42.14.187,172.18.6.216,2017-07-04 16:26:00,none,3565.697209061963,16,4,3202.02025071,325.405501911,200.126265669,81.3513754778,0.989266767705,0.00560900122118,178.284860453,0,1,0.25,176.371287631,2004.69534812,1067.79533974,BENIGN
synthetic-flow-006687,10.42.15.188,172.18.7.217,2017-07-05 08:27:00,attack,22225.845595271086,21,2,3158.01941253,100.607252949,150.381876787,50.3036264745,0.146614294224,0.00103483126891,966.341112838,6,4,0.0952380952381,141.679420238,7493.47319367,5335.7705149,DoS Hulk
synthetic-flow-006688,10.42.0.189,172.18.0.218,2017-07-06 09:28:00,none,305101.4812098737,16,3,2319.2667266,170.240464483,144.954170413,56.7468214942,0.00815960375287,6.22743617129e-05,16057.9726953,1,3,0.1875,131.026694268,226531.732954,116442.104494,BENIGN
synthetic-flow-006689,10.42.1.190,172.18.1.219,2017-07-07 10:29:00,attack,3498.6431817153434,8,4,953.014355346,909.861154564,119.126794418,227.465288641,0.532456559059,0.00342990107214,291.553598476,4,6,0.5,155.239625826,1754.67497615,470.006987926,Web Attack
synthetic-flow-006690,10.42.2.191,172.18.2.220,2017-07-03 11:30:00,none,12159.655791269888,8,3,1382.03457424,322.044961552,172.75432178,107.348320517,0.140142086671,0.000904630870217,1105.42325375,0,3,0.375,154.916321436,8830.74011164,1532.32257968, BENIGN
synthetic-flow-006691,10.42.3.192,172.18.3.221,2017-07-04 12:31:00,none,19723.127275252984,9,1,1104.33641753,198.590495359,122.704046393,198.590495359,0.0660608682746,0.000507018986413,1972.31272753,0,0,0.111111111111,130.292691289,12151.9849008,3711.47137909,BENIGN
synthetic-flow-006692,10.42.4.193,172.18.4.222,2017-07-05 13:32:00,none,58548.504776740505,7,7,1059.89238626,902.038279479,151.413198038,128.862611354,0.0335094922274,0.000239117976683,4182.03605548,0,4,1,140.137904696,46205.2860153,12109.4180566,BENIGN
synthetic-flow-006693,10.42.5.194,172.18.5.223,2017-07-06 14:33:00,attack,36738.95496350932,4,5,342.687123946,186.260118361,85.6717809864,37.2520236722,0.0143974493241,0.00024497158422,4082.10610706,1,4,1.25,58.7719158118,21441.2960005,13853.6434038,DoS Hulk
synthetic-flow-006694,10.42.6.195,172.18.6.224,2017-07-07 15:34:00,attack,16145.612777525133,26,13,6172.8185114,4527.35768665,237.416096592,348.258283588,0.662729643371,0.00241551686749,413.990071219,3,5,0.5,274.363492258,4237.54328232,1858.29370427,PortScan
synthetic-flow-006695,10.42.7.196,172.18.7.225,2017-07-03 16:35:00,none,15385.486165120174,5,6,520.345929205,205.078187848,104.069185841,34.1796979747,0.0471498988896,0.000714959532767,1398.68056047,1,5,1.2,65.9476470048,12403.0345212,2158.1272458, BENIGN
synthetic-flow-006696,10.42.8.197,172.18.0.226,2017-07-04 08:36:00,attack,71514.88672601806,21,0,3324.1135195,0,158.291119976,0,0.0464814204661,0.000293645155035,3405.47079648,3,3,0,158.291119976,33438.6385068,24651.9259482,DDoS
synthetic-flow-006697,10.42.9.198,172.18.1.227,2017-07-05 09:37:00,none,15872.914976949378,35,13,5535.48382483,1128.34566467,158.156680709,86.7958203596,0.41982392643,0.00302401922203,330.685728686,1,1,0.371428571429,138.829781031,7204.69271194,4974.72895105,BENIGN
synthetic-flow-006698,10.42.10.199,172.18.2.228,2017-07-06 10:38:00,attack,51355.168274728145,21,2,4392.00619874,144.976411056,209.143152321,72.4882055281,0.0883451999519,0.000447861447498,2232.83340325,3,4,0.0952380952381,197.260113469,16071.8945343,19655.0074677,DoS Hulk
synthetic-flow-006699,10.42.11.200,172.18.3.229,2017-07-07 11:39:00,none,39883.087744472854,12,4,875.183242365,244.506095771,72.9319368637,61.1265239428,0.0280742891651,0.000401172549691,2492.69298403,2,4,0.333333333333,69.9805836335,21729.7592805,8691.95909868,BENIGN
synthetic-flow-006700,10.42.12.201,172.18.4.230,2017-07-03 12:40:00,none,65360.010506886065,8,5,1133.27200858,546.192230863,141.659001072,109.238446173,0.025695593168,0.000198898376839,5027.69311591,1,5,0.625,129.18955688,50856.2283353,19239.9437203, BENIGN
synthetic-flow-006701,10.42.13.202,172.18.5.231,2017-07-04 13:41:00,attack,5852.177900754715,36,7,15414.6716715,658.109652939,428.185324208,94.0156647056,2.74646150493,0.00734769187288,136.097160483,1,6,0.194444444444,373.785612196,1541.24683619,2102.1121646,Web Attack
